Entity,Code,Day,total_vaccinations
Macao,MAC,2021-05-16,132910
Macao,MAC,2021-05-17,134586
Macao,MAC,2021-05-18,136887
Macao,MAC,2021-05-19,138414
Macao,MAC,2021-05-20,140121
Macao,MAC,2021-05-21,142900
Macao,MAC,2021-05-22,146189
Macao,MAC,2021-05-23,148793
Macao,MAC,2021-05-24,151389
Macao,MAC,2021-05-25,154743
Macao,MAC,2021-05-26,157263
Macao,MAC,2021-05-27,159510
Macao,MAC,2021-05-28,162723
Macao,MAC,2021-05-29,166856
Macao,MAC,2021-05-31,173404
Macao,MAC,2021-06-01,177950
Macao,MAC,2021-06-02,182969
Macao,MAC,2021-06-03,187652
Macao,MAC,2021-06-04,192660
Macao,MAC,2021-06-05,198781
Macao,MAC,2021-06-06,203833
Macao,MAC,2021-06-07,209051
Macao,MAC,2021-06-08,215775
Macao,MAC,2021-06-09,223082
Macao,MAC,2021-06-10,230336
Macao,MAC,2021-06-11,237236
Macao,MAC,2021-06-12,244994
Macao,MAC,2021-06-13,250889
Macao,MAC,2021-06-14,255556
Macao,MAC,2021-06-15,261228
Macao,MAC,2021-06-16,267738
Macao,MAC,2021-06-17,273738
Macao,MAC,2021-06-18,279931
Macao,MAC,2021-06-19,286740
Macao,MAC,2021-06-20,291995
Macao,MAC,2021-06-21,296817
Macao,MAC,2021-06-22,302379
Macao,MAC,2021-06-23,307506
Macao,MAC,2021-06-24,311919
Macao,MAC,2021-06-25,316456
Macao,MAC,2021-06-26,321521
Macao,MAC,2021-06-27,325418
Macao,MAC,2021-06-28,329495
Macao,MAC,2021-06-29,335125
Macao,MAC,2021-06-30,340645
Macao,MAC,2021-07-01,347396
Macao,MAC,2021-07-02,354557
Macao,MAC,2021-07-03,361996
Macao,MAC,2021-07-04,367958
Macao,MAC,2021-07-05,373898
Macao,MAC,2021-07-06,381076
Macao,MAC,2021-07-07,387925
Macao,MAC,2021-07-08,394909
Macao,MAC,2021-07-09,401532
Macao,MAC,2021-07-10,407780
Macao,MAC,2021-07-11,412135
Macao,MAC,2021-07-12,417496
Macao,MAC,2021-07-13,423905
Macao,MAC,2021-07-14,429228
Macao,MAC,2021-07-15,434726
Macao,MAC,2021-07-16,440549
Macao,MAC,2021-07-17,446916
Macao,MAC,2021-07-18,451721
Macao,MAC,2021-07-19,456510
Macao,MAC,2021-07-20,461931
Macao,MAC,2021-07-21,466296
Macao,MAC,2021-07-22,470805
Macao,MAC,2021-07-23,475063
Macao,MAC,2021-07-24,480435
Macao,MAC,2021-07-25,484119
Macao,MAC,2021-07-26,488756
Macao,MAC,2021-07-27,492987
Macao,MAC,2021-07-28,497048
Macao,MAC,2021-07-29,501061
Macao,MAC,2021-07-30,505332
Macao,MAC,2021-07-31,509754
Macao,MAC,2021-08-01,513239
Macao,MAC,2021-08-02,516374
Macao,MAC,2021-08-03,519521
Macao,MAC,2021-08-04,522376
Macao,MAC,2021-08-05,523016
Macao,MAC,2021-08-08,526406
Macao,MAC,2021-08-09,531317
Macao,MAC,2021-08-11,540087
Macao,MAC,2021-08-12,543272
Macao,MAC,2021-08-13,547953
Macao,MAC,2021-08-16,561045
Macao,MAC,2021-08-18,568863
Macao,MAC,2021-08-23,582592
Macao,MAC,2021-08-30,598356
Macao,MAC,2021-09-02,603152
Macao,MAC,2021-09-06,607741
Macao,MAC,2021-09-13,621410
Macao,MAC,2021-09-16,633071
Macao,MAC,2021-09-20,649564
Macao,MAC,2021-09-29,667489
Macao,MAC,2021-09-30,672372
Macao,MAC,2021-10-01,676994
Macao,MAC,2021-10-03,684611
Macao,MAC,2021-10-16,739977
Macao,MAC,2021-10-18,751518
Macao,MAC,2021-10-25,790170
Macao,MAC,2021-11-04,821561
Macao,MAC,2021-11-22,893583
Macao,MAC,2021-11-23,897014
Macao,MAC,2021-11-24,899935
Macao,MAC,2021-11-26,906441
Macao,MAC,2021-11-28,912689
Macao,MAC,2021-11-30,918971
Macao,MAC,2021-12-02,924015
Macao,MAC,2021-12-03,926474
Macao,MAC,2021-12-04,929018
Macao,MAC,2021-12-05,930802
Macao,MAC,2021-12-07,934977
Macao,MAC,2021-12-09,938595
Macao,MAC,2021-12-11,942227
Macao,MAC,2021-12-13,945950
Macao,MAC,2021-12-15,949981
Macao,MAC,2021-12-16,952275
Macao,MAC,2021-12-17,954266
Macao,MAC,2021-12-18,956156
Macao,MAC,2021-12-20,958743
Macao,MAC,2021-12-22,960421
Macao,MAC,2021-12-23,963077
Macao,MAC,2021-12-25,965178
Macao,MAC,2021-12-27,967344
Macao,MAC,2021-12-29,970888
Macao,MAC,2021-12-30,972604
Macao,MAC,2022-01-01,974947
Macao,MAC,2022-01-02,975878
Macao,MAC,2022-01-03,977270
Madagascar,MDG,2021-05-12,609
Madagascar,MDG,2021-05-18,3890
Madagascar,MDG,2021-05-21,13539
Madagascar,MDG,2021-05-24,17258
Madagascar,MDG,2021-05-26,21912
Madagascar,MDG,2021-05-31,36640
Madagascar,MDG,2021-06-08,78539
Madagascar,MDG,2021-06-10,97300
Madagascar,MDG,2021-06-14,136785
Madagascar,MDG,2021-06-15,150329
Madagascar,MDG,2021-06-20,188752
Madagascar,MDG,2021-06-24,196291
Madagascar,MDG,2021-06-28,197001
Madagascar,MDG,2021-09-06,283091
Madagascar,MDG,2021-09-20,381633
Madagascar,MDG,2021-10-20,566265
Madagascar,MDG,2021-11-18,606819
Madagascar,MDG,2021-11-22,625884
Madagascar,MDG,2021-11-29,685440
Madagascar,MDG,2021-12-06,742069
Malawi,MWI,2021-03-17,5417
Malawi,MWI,2021-03-18,9091
Malawi,MWI,2021-03-19,15326
Malawi,MWI,2021-03-21,24550
Malawi,MWI,2021-03-22,25589
Malawi,MWI,2021-03-23,38804
Malawi,MWI,2021-03-24,54637
Malawi,MWI,2021-03-26,90107
Malawi,MWI,2021-03-27,109526
Malawi,MWI,2021-03-28,111592
Malawi,MWI,2021-03-30,123097
Malawi,MWI,2021-03-31,134289
Malawi,MWI,2021-04-01,144979
Malawi,MWI,2021-04-02,154801
Malawi,MWI,2021-04-04,159574
Malawi,MWI,2021-04-05,160445
Malawi,MWI,2021-04-06,164733
Malawi,MWI,2021-04-09,193627
Malawi,MWI,2021-04-10,204258
Malawi,MWI,2021-04-11,209353
Malawi,MWI,2021-04-12,212615
Malawi,MWI,2021-04-13,229220
Malawi,MWI,2021-04-14,240744
Malawi,MWI,2021-04-16,251368
Malawi,MWI,2021-04-18,257754
Malawi,MWI,2021-04-19,258107
Malawi,MWI,2021-04-20,260614
Malawi,MWI,2021-04-21,263931
Malawi,MWI,2021-04-22,267293
Malawi,MWI,2021-04-26,277442
Malawi,MWI,2021-04-27,281049
Malawi,MWI,2021-04-28,285824
Malawi,MWI,2021-04-29,290344
Malawi,MWI,2021-04-30,296127
Malawi,MWI,2021-05-06,311751
Malawi,MWI,2021-05-08,318138
Malawi,MWI,2021-05-09,319323
Malawi,MWI,2021-05-10,320300
Malawi,MWI,2021-05-13,330348
Malawi,MWI,2021-05-15,332955
Malawi,MWI,2021-05-17,334363
Malawi,MWI,2021-05-18,335232
Malawi,MWI,2021-05-19,336826
Malawi,MWI,2021-05-20,339481
Malawi,MWI,2021-05-21,341698
Malawi,MWI,2021-05-22,344394
Malawi,MWI,2021-05-23,344647
Malawi,MWI,2021-05-25,345806
Malawi,MWI,2021-05-26,347638
Malawi,MWI,2021-05-28,352607
Malawi,MWI,2021-05-29,354777
Malawi,MWI,2021-05-30,355093
Malawi,MWI,2021-05-31,355118
Malawi,MWI,2021-06-01,356134
Malawi,MWI,2021-06-02,357015
Malawi,MWI,2021-06-03,357650
Malawi,MWI,2021-06-06,359008
Malawi,MWI,2021-06-07,359184
Malawi,MWI,2021-06-09,367356
Malawi,MWI,2021-06-10,369674
Malawi,MWI,2021-06-11,374268
Malawi,MWI,2021-06-12,377614
Malawi,MWI,2021-06-14,381257
Malawi,MWI,2021-06-15,387363
Malawi,MWI,2021-06-16,393313
Malawi,MWI,2021-06-17,406167
Malawi,MWI,2021-06-18,413961
Malawi,MWI,2021-06-19,420685
Malawi,MWI,2021-06-21,422508
Malawi,MWI,2021-06-22,425051
Malawi,MWI,2021-06-23,426356
Malawi,MWI,2021-06-24,427440
Malawi,MWI,2021-06-25,427730
Malawi,MWI,2021-06-26,428321
Malawi,MWI,2021-06-27,428391
Malawi,MWI,2021-06-28,428407
Malawi,MWI,2021-07-27,448408
Malawi,MWI,2021-07-28,504195
Malawi,MWI,2021-07-30,580557
Malawi,MWI,2021-07-31,591863
Malawi,MWI,2021-08-01,594333
Malawi,MWI,2021-08-02,595535
Malawi,MWI,2021-08-03,597862
Malawi,MWI,2021-08-04,598408
Malawi,MWI,2021-08-05,622218
Malawi,MWI,2021-08-08,624077
Malawi,MWI,2021-08-10,655865
Malawi,MWI,2021-08-12,683097
Malawi,MWI,2021-08-14,725197
Malawi,MWI,2021-08-15,728748
Malawi,MWI,2021-08-16,729339
Malawi,MWI,2021-08-17,750138
Malawi,MWI,2021-08-18,768280
Malawi,MWI,2021-08-19,788376
Malawi,MWI,2021-08-20,806316
Malawi,MWI,2021-08-22,827615
Malawi,MWI,2021-08-23,827885
Malawi,MWI,2021-08-24,840736
Malawi,MWI,2021-08-25,851823
Malawi,MWI,2021-08-27,868988
Malawi,MWI,2021-08-29,877951
Malawi,MWI,2021-08-30,878138
Malawi,MWI,2021-08-31,883432
Malawi,MWI,2021-09-01,893062
Malawi,MWI,2021-09-03,898201
Malawi,MWI,2021-09-04,909438
Malawi,MWI,2021-09-05,910347
Malawi,MWI,2021-09-06,911292
Malawi,MWI,2021-09-07,916777
Malawi,MWI,2021-09-10,933541
Malawi,MWI,2021-09-11,937856
Malawi,MWI,2021-09-12,941059
Malawi,MWI,2021-09-13,946765
Malawi,MWI,2021-09-14,956031
Malawi,MWI,2021-09-16,968300
Malawi,MWI,2021-09-17,974830
Malawi,MWI,2021-09-18,980682
Malawi,MWI,2021-09-19,983126
Malawi,MWI,2021-09-20,984653
Malawi,MWI,2021-09-21,992736
Malawi,MWI,2021-09-22,1002398
Malawi,MWI,2021-09-23,1010384
Malawi,MWI,2021-09-24,1019673
Malawi,MWI,2021-09-25,1028040
Malawi,MWI,2021-09-26,1030077
Malawi,MWI,2021-09-27,1031041
Malawi,MWI,2021-09-29,1047408
Malawi,MWI,2021-10-01,1062929
Malawi,MWI,2021-10-02,1066218
Malawi,MWI,2021-10-03,1068095
Malawi,MWI,2021-10-04,1068899
Malawi,MWI,2021-10-05,1076184
Malawi,MWI,2021-10-06,1084319
Malawi,MWI,2021-10-07,1092540
Malawi,MWI,2021-10-08,1099302
Malawi,MWI,2021-10-09,1110470
Malawi,MWI,2021-10-10,1115091
Malawi,MWI,2021-10-11,1117234
Malawi,MWI,2021-10-12,1122514
Malawi,MWI,2021-10-14,1134986
Malawi,MWI,2021-10-15,1142285
Malawi,MWI,2021-10-16,1145420
Malawi,MWI,2021-10-17,1148069
Malawi,MWI,2021-10-19,1153801
Malawi,MWI,2021-10-20,1160788
Malawi,MWI,2021-10-22,1178109
Malawi,MWI,2021-10-23,1183633
Malawi,MWI,2021-10-24,1188689
Malawi,MWI,2021-10-25,1193596
Malawi,MWI,2021-10-26,1202797
Malawi,MWI,2021-10-27,1211046
Malawi,MWI,2021-10-28,1217829
Malawi,MWI,2021-10-29,1228019
Malawi,MWI,2021-10-30,1235200
Malawi,MWI,2021-10-31,1238209
Malawi,MWI,2021-11-01,1239625
Malawi,MWI,2021-11-03,1250865
Malawi,MWI,2021-11-04,1255245
Malawi,MWI,2021-11-05,1259600
Malawi,MWI,2021-11-06,1262543
Malawi,MWI,2021-11-07,1262588
Malawi,MWI,2021-11-08,1268756
Malawi,MWI,2021-11-09,1275056
Malawi,MWI,2021-11-10,1280885
Malawi,MWI,2021-11-11,1288585
Malawi,MWI,2021-11-13,1301003
Malawi,MWI,2021-11-14,1304110
Malawi,MWI,2021-11-16,1321490
Malawi,MWI,2021-11-17,1327347
Malawi,MWI,2021-11-19,1343225
Malawi,MWI,2021-11-20,1351108
Malawi,MWI,2021-11-22,1353479
Malawi,MWI,2021-11-23,1373921
Malawi,MWI,2021-11-24,1382977
Malawi,MWI,2021-11-25,1392740
Malawi,MWI,2021-11-26,1399007
Malawi,MWI,2021-11-28,1407233
Malawi,MWI,2021-11-29,1407652
Malawi,MWI,2021-11-30,1414261
Malawi,MWI,2021-12-01,1431650
Malawi,MWI,2021-12-02,1450801
Malawi,MWI,2021-12-04,1470951
Malawi,MWI,2021-12-05,1476957
Malawi,MWI,2021-12-06,1480569
Malawi,MWI,2021-12-07,1491386
Malawi,MWI,2021-12-08,1501147
Malawi,MWI,2021-12-09,1511574
Malawi,MWI,2021-12-10,1527726
Malawi,MWI,2021-12-11,1538737
Malawi,MWI,2021-12-12,1553347
Malawi,MWI,2021-12-13,1560093
Malawi,MWI,2021-12-14,1575674
Malawi,MWI,2021-12-15,1587487
Malawi,MWI,2021-12-16,1600509
Malawi,MWI,2021-12-17,1628757
Malawi,MWI,2021-12-18,1639533
Malawi,MWI,2021-12-19,1653578
Malawi,MWI,2021-12-20,1658953
Malawi,MWI,2021-12-21,1674378
Malawi,MWI,2021-12-22,1684374
Malawi,MWI,2021-12-23,1713473
Malawi,MWI,2021-12-24,1730888
Malawi,MWI,2021-12-25,1739356
Malawi,MWI,2021-12-26,1745048
Malawi,MWI,2021-12-27,1745919
Malawi,MWI,2021-12-28,1764634
Malawi,MWI,2021-12-29,1777862
Malawi,MWI,2021-12-30,1777862
Malawi,MWI,2021-12-31,1800908
Malawi,MWI,2022-01-01,1808866
Malawi,MWI,2022-01-02,1808971
Malaysia,MYS,2021-02-24,65
Malaysia,MYS,2021-02-25,1216
Malaysia,MYS,2021-02-26,5286
Malaysia,MYS,2021-02-27,12003
Malaysia,MYS,2021-02-28,18722
Malaysia,MYS,2021-03-01,34114
Malaysia,MYS,2021-03-02,55801
Malaysia,MYS,2021-03-03,78497
Malaysia,MYS,2021-03-04,98054
Malaysia,MYS,2021-03-05,112427
Malaysia,MYS,2021-03-06,128262
Malaysia,MYS,2021-03-07,140849
Malaysia,MYS,2021-03-08,168061
Malaysia,MYS,2021-03-09,198186
Malaysia,MYS,2021-03-10,226969
Malaysia,MYS,2021-03-11,253486
Malaysia,MYS,2021-03-12,279611
Malaysia,MYS,2021-03-13,296671
Malaysia,MYS,2021-03-14,306979
Malaysia,MYS,2021-03-15,327373
Malaysia,MYS,2021-03-16,352852
Malaysia,MYS,2021-03-17,373707
Malaysia,MYS,2021-03-18,391817
Malaysia,MYS,2021-03-19,406393
Malaysia,MYS,2021-03-20,420200
Malaysia,MYS,2021-03-21,435760
Malaysia,MYS,2021-03-22,460059
Malaysia,MYS,2021-03-23,489240
Malaysia,MYS,2021-03-24,518353
Malaysia,MYS,2021-03-25,544156
Malaysia,MYS,2021-03-26,560905
Malaysia,MYS,2021-03-27,577047
Malaysia,MYS,2021-03-28,593657
Malaysia,MYS,2021-03-29,628899
Malaysia,MYS,2021-03-30,669832
Malaysia,MYS,2021-03-31,707308
Malaysia,MYS,2021-04-01,749773
Malaysia,MYS,2021-04-02,780257
Malaysia,MYS,2021-04-03,797681
Malaysia,MYS,2021-04-04,812867
Malaysia,MYS,2021-04-05,841574
Malaysia,MYS,2021-04-06,874287
Malaysia,MYS,2021-04-07,905308
Malaysia,MYS,2021-04-08,932208
Malaysia,MYS,2021-04-09,953827
Malaysia,MYS,2021-04-10,969566
Malaysia,MYS,2021-04-11,992760
Malaysia,MYS,2021-04-12,1032080
Malaysia,MYS,2021-04-13,1056597
Malaysia,MYS,2021-04-14,1085289
Malaysia,MYS,2021-04-15,1112557
Malaysia,MYS,2021-04-16,1132108
Malaysia,MYS,2021-04-17,1141793
Malaysia,MYS,2021-04-18,1151651
Malaysia,MYS,2021-04-19,1184805
Malaysia,MYS,2021-04-20,1218179
Malaysia,MYS,2021-04-21,1245878
Malaysia,MYS,2021-04-22,1275458
Malaysia,MYS,2021-04-23,1294368
Malaysia,MYS,2021-04-24,1305846
Malaysia,MYS,2021-04-25,1320688
Malaysia,MYS,2021-04-26,1350997
Malaysia,MYS,2021-04-27,1385697
Malaysia,MYS,2021-04-28,1425397
Malaysia,MYS,2021-04-29,1437930
Malaysia,MYS,2021-04-30,1464635
Malaysia,MYS,2021-05-01,1470134
Malaysia,MYS,2021-05-02,1485912
Malaysia,MYS,2021-05-03,1537192
Malaysia,MYS,2021-05-04,1587035
Malaysia,MYS,2021-05-05,1642046
Malaysia,MYS,2021-05-06,1697906
Malaysia,MYS,2021-05-07,1745749
Malaysia,MYS,2021-05-08,1772893
Malaysia,MYS,2021-05-09,1805399
Malaysia,MYS,2021-05-10,1866989
Malaysia,MYS,2021-05-11,1915973
Malaysia,MYS,2021-05-12,1934137
Malaysia,MYS,2021-05-13,1934259
Malaysia,MYS,2021-05-14,1934328
Malaysia,MYS,2021-05-15,1945261
Malaysia,MYS,2021-05-16,1955583
Malaysia,MYS,2021-05-17,2016280
Malaysia,MYS,2021-05-18,2094494
Malaysia,MYS,2021-05-19,2178861
Malaysia,MYS,2021-05-20,2260139
Malaysia,MYS,2021-05-21,2321279
Malaysia,MYS,2021-05-22,2367977
Malaysia,MYS,2021-05-23,2414430
Malaysia,MYS,2021-05-24,2510308
Malaysia,MYS,2021-05-25,2610984
Malaysia,MYS,2021-05-26,2633401
Malaysia,MYS,2021-05-27,2741966
Malaysia,MYS,2021-05-28,2816510
Malaysia,MYS,2021-05-29,2882714
Malaysia,MYS,2021-05-30,2945558
Malaysia,MYS,2021-05-31,3041939
Malaysia,MYS,2021-06-01,3141887
Malaysia,MYS,2021-06-02,3248854
Malaysia,MYS,2021-06-03,3368182
Malaysia,MYS,2021-06-04,3459651
Malaysia,MYS,2021-06-05,3533276
Malaysia,MYS,2021-06-06,3616082
Malaysia,MYS,2021-06-07,3682017
Malaysia,MYS,2021-06-08,3836964
Malaysia,MYS,2021-06-09,3994108
Malaysia,MYS,2021-06-10,4155401
Malaysia,MYS,2021-06-11,4282071
Malaysia,MYS,2021-06-12,4419680
Malaysia,MYS,2021-06-13,4551683
Malaysia,MYS,2021-06-14,4755633
Malaysia,MYS,2021-06-15,4978969
Malaysia,MYS,2021-06-16,5193533
Malaysia,MYS,2021-06-17,5423056
Malaysia,MYS,2021-06-18,5608877
Malaysia,MYS,2021-06-19,5780976
Malaysia,MYS,2021-06-20,5927697
Malaysia,MYS,2021-06-21,6173044
Malaysia,MYS,2021-06-22,6433243
Malaysia,MYS,2021-06-23,6698691
Malaysia,MYS,2021-06-24,6976440
Malaysia,MYS,2021-06-25,7199061
Malaysia,MYS,2021-06-26,7397333
Malaysia,MYS,2021-06-27,7575287
Malaysia,MYS,2021-06-28,7785421
Malaysia,MYS,2021-06-29,8029797
Malaysia,MYS,2021-06-30,8300510
Malaysia,MYS,2021-07-01,8570770
Malaysia,MYS,2021-07-02,8811640
Malaysia,MYS,2021-07-03,9035765
Malaysia,MYS,2021-07-04,9251620
Malaysia,MYS,2021-07-05,9579602
Malaysia,MYS,2021-07-06,9935891
Malaysia,MYS,2021-07-07,10331186
Malaysia,MYS,2021-07-08,10721713
Malaysia,MYS,2021-07-09,11072111
Malaysia,MYS,2021-07-10,11408404
Malaysia,MYS,2021-07-11,11706490
Malaysia,MYS,2021-07-12,12140782
Malaysia,MYS,2021-07-13,12580580
Malaysia,MYS,2021-07-14,13039689
Malaysia,MYS,2021-07-15,13518306
Malaysia,MYS,2021-07-16,13936067
Malaysia,MYS,2021-07-17,14332439
Malaysia,MYS,2021-07-18,14689006
Malaysia,MYS,2021-07-19,15132132
Malaysia,MYS,2021-07-20,15443969
Malaysia,MYS,2021-07-21,15903334
Malaysia,MYS,2021-07-22,16423312
Malaysia,MYS,2021-07-23,16902300
Malaysia,MYS,2021-07-24,17335725
Malaysia,MYS,2021-07-25,17753086
Malaysia,MYS,2021-07-26,18291247
Malaysia,MYS,2021-07-27,18863461
Malaysia,MYS,2021-07-28,19445751
Malaysia,MYS,2021-07-29,20027207
Malaysia,MYS,2021-07-30,20562961
Malaysia,MYS,2021-07-31,21106879
Malaysia,MYS,2021-08-01,21602797
Malaysia,MYS,2021-08-02,22091814
Malaysia,MYS,2021-08-03,22596703
Malaysia,MYS,2021-08-04,23112934
Malaysia,MYS,2021-08-05,23651739
Malaysia,MYS,2021-08-06,24122935
Malaysia,MYS,2021-08-07,24575061
Malaysia,MYS,2021-08-08,24986950
Malaysia,MYS,2021-08-09,25474954
Malaysia,MYS,2021-08-10,25853663
Malaysia,MYS,2021-08-11,26373279
Malaysia,MYS,2021-08-12,26925679
Malaysia,MYS,2021-08-13,27422753
Malaysia,MYS,2021-08-14,27893709
Malaysia,MYS,2021-08-15,28333970
Malaysia,MYS,2021-08-16,28860316
Malaysia,MYS,2021-08-17,29409730
Malaysia,MYS,2021-08-18,29981837
Malaysia,MYS,2021-08-19,30530907
Malaysia,MYS,2021-08-20,31045550
Malaysia,MYS,2021-08-21,31546745
Malaysia,MYS,2021-08-22,32012264
Malaysia,MYS,2021-08-23,32431301
Malaysia,MYS,2021-08-24,32878028
Malaysia,MYS,2021-08-25,33329803
Malaysia,MYS,2021-08-26,33769548
Malaysia,MYS,2021-08-27,34147164
Malaysia,MYS,2021-08-28,34520933
Malaysia,MYS,2021-08-29,34853812
Malaysia,MYS,2021-08-30,35245919
Malaysia,MYS,2021-08-31,35533411
Malaysia,MYS,2021-09-01,35964479
Malaysia,MYS,2021-09-02,36369043
Malaysia,MYS,2021-09-03,36728164
Malaysia,MYS,2021-09-04,37064049
Malaysia,MYS,2021-09-05,37380784
Malaysia,MYS,2021-09-06,37724090
Malaysia,MYS,2021-09-07,38076009
Malaysia,MYS,2021-09-08,38428083
Malaysia,MYS,2021-09-09,38781410
Malaysia,MYS,2021-09-10,39099114
Malaysia,MYS,2021-09-11,39385339
Malaysia,MYS,2021-09-12,39636473
Malaysia,MYS,2021-09-13,39888120
Malaysia,MYS,2021-09-14,40155839
Malaysia,MYS,2021-09-15,40429709
Malaysia,MYS,2021-09-16,40650318
Malaysia,MYS,2021-09-17,40913558
Malaysia,MYS,2021-09-18,41168680
Malaysia,MYS,2021-09-19,41407554
Malaysia,MYS,2021-09-20,41720101
Malaysia,MYS,2021-09-21,41995909
Malaysia,MYS,2021-09-22,42337219
Malaysia,MYS,2021-09-23,42685077
Malaysia,MYS,2021-09-24,42977326
Malaysia,MYS,2021-09-25,43255643
Malaysia,MYS,2021-09-26,43539124
Malaysia,MYS,2021-09-27,43877188
Malaysia,MYS,2021-09-28,44221540
Malaysia,MYS,2021-09-29,44577244
Malaysia,MYS,2021-09-30,44920945
Malaysia,MYS,2021-10-01,45170167
Malaysia,MYS,2021-10-02,45394081
Malaysia,MYS,2021-10-03,45612420
Malaysia,MYS,2021-10-04,45849235
Malaysia,MYS,2021-10-05,46084124
Malaysia,MYS,2021-10-06,46303729
Malaysia,MYS,2021-10-07,46508983
Malaysia,MYS,2021-10-08,46693690
Malaysia,MYS,2021-10-09,46845519
Malaysia,MYS,2021-10-10,46982764
Malaysia,MYS,2021-10-11,47179235
Malaysia,MYS,2021-10-12,47396633
Malaysia,MYS,2021-10-13,47614524
Malaysia,MYS,2021-10-14,47831274
Malaysia,MYS,2021-10-15,48017052
Malaysia,MYS,2021-10-16,48155172
Malaysia,MYS,2021-10-17,48297784
Malaysia,MYS,2021-10-18,48514727
Malaysia,MYS,2021-10-19,48654686
Malaysia,MYS,2021-10-20,48923611
Malaysia,MYS,2021-10-21,49170990
Malaysia,MYS,2021-10-22,49337900
Malaysia,MYS,2021-10-23,49459080
Malaysia,MYS,2021-10-24,49591382
Malaysia,MYS,2021-10-25,49784547
Malaysia,MYS,2021-10-26,49974390
Malaysia,MYS,2021-10-27,50151041
Malaysia,MYS,2021-10-28,50344780
Malaysia,MYS,2021-10-29,50490579
Malaysia,MYS,2021-10-30,50570787
Malaysia,MYS,2021-10-31,50638261
Malaysia,MYS,2021-11-01,50750933
Malaysia,MYS,2021-11-02,50877381
Malaysia,MYS,2021-11-03,50996682
Malaysia,MYS,2021-11-04,51040810
Malaysia,MYS,2021-11-05,51127011
Malaysia,MYS,2021-11-06,51171846
Malaysia,MYS,2021-11-07,51212977
Malaysia,MYS,2021-11-08,51325614
Malaysia,MYS,2021-11-09,51444981
Malaysia,MYS,2021-11-10,51580565
Malaysia,MYS,2021-11-11,51729298
Malaysia,MYS,2021-11-12,51847832
Malaysia,MYS,2021-11-13,51906845
Malaysia,MYS,2021-11-14,51953128
Malaysia,MYS,2021-11-15,52059296
Malaysia,MYS,2021-11-16,52183961
Malaysia,MYS,2021-11-17,52305974
Malaysia,MYS,2021-11-18,52433707
Malaysia,MYS,2021-11-19,52542490
Malaysia,MYS,2021-11-20,52590254
Malaysia,MYS,2021-11-21,52629102
Malaysia,MYS,2021-11-22,52741654
Malaysia,MYS,2021-11-23,52881283
Malaysia,MYS,2021-11-24,53024138
Malaysia,MYS,2021-11-25,53167683
Malaysia,MYS,2021-11-26,53284127
Malaysia,MYS,2021-11-27,53340693
Malaysia,MYS,2021-11-28,53384414
Malaysia,MYS,2021-11-29,53496137
Malaysia,MYS,2021-11-30,53634949
Malaysia,MYS,2021-12-01,53781373
Malaysia,MYS,2021-12-02,53935651
Malaysia,MYS,2021-12-03,54064686
Malaysia,MYS,2021-12-04,54135985
Malaysia,MYS,2021-12-05,54192904
Malaysia,MYS,2021-12-06,54294828
Malaysia,MYS,2021-12-07,54423451
Malaysia,MYS,2021-12-08,54553123
Malaysia,MYS,2021-12-09,54698228
Malaysia,MYS,2021-12-10,54825840
Malaysia,MYS,2021-12-11,54899180
